

*******************************************************************************
Ephemeris / WWW_USER Sun Sep  8 01:47:40 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup365_merged}
Center body name: Sun (10)                        {source: jup365_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2030-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 4 (position, LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************
$$SOE
2458870.500000000, A.D. 2020-Jan-22 00:00:00.0000,  1.019949057393812E+08, -7.741979498087749E+08,  9.336012241600752E+05,  2.604762481561170E+03,  7.808881468534026E+08, -6.338464210500646E-01,
2458871.500000000, A.D. 2020-Jan-23 00:00:00.0000,  1.031015292440240E+08, -7.739961723559109E+08,  9.080055491510630E+05,  2.604579921404661E+03,  7.808334166953504E+08, -6.340084836039329E-01,
2458872.500000000, A.D. 2020-Jan-24 00:00:00.0000,  1.042078545206704E+08, -7.737927893127280E+08,  8.824062172293067E+05,  2.604397316445610E+03,  7.807786731058331E+08, -6.322342099237025E-01,
2458873.500000000, A.D. 2020-Jan-25 00:00:00.0000,  1.053140738847850E+08, -7.735878871264173E+08,  8.568033990615010E+05,  2.604215038887140E+03,  7.807240276685412E+08, -6.335429016326771E-01,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000,  1.064200405258055E+08, -7.733813316322837E+08,  8.311998194381595E+05,  2.604032581193266E+03,  7.806693282280138E+08, -6.324217888959299E-01,
2458875.500000000, A.D. 2020-Jan-27 00:00:00.0000,  1.075258651192015E+08, -7.731731316712515E+08,  8.055965297686458E+05,  2.603850024185612E+03,  7.806145990139641E+08, -6.341412135438826E-01,
2458876.500000000, A.D. 2020-Jan-28 00:00:00.0000,  1.086314260776004E+08, -7.729633364818783E+08,  7.799904619550109E+05,  2.603667476408304E+03,  7.805598725671024E+08, -6.335692566472461E-01,
2458877.500000000, A.D. 2020-Jan-29 00:00:00.0000,  1.097367837741175E+08, -7.727517911954702E+08,  7.543886329238415E+05,  2.603484455299841E+03,  7.805050042191302E+08, -6.353848635980038E-01,
2458878.500000000, A.D. 2020-Jan-30 00:00:00.0000,  1.108417957465249E+08, -7.725386856561689E+08,  7.287816774527431E+05,  2.603301521938868E+03,  7.804501621771942E+08, -6.350514230635370E-01,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000,  1.119464871808083E+08, -7.723239855124538E+08,  7.031710960258842E+05,  2.603118574367019E+03,  7.803953158749443E+08, -6.333679502148495E-01,
2458880.500000000, A.D. 2020-Feb-01 00:00:00.0000,  1.130510310318418E+08, -7.721078187137499E+08,  6.775552533859015E+05,  2.602936118297797E+03,  7.803406169214754E+08, -6.339151454257452E-01,
2458881.500000000, A.D. 2020-Feb-02 00:00:00.0000,  1.141553250292830E+08, -7.718900142219017E+08,  6.519389254478812E+05,  2.602753541533767E+03,  7.802858817846131E+08, -6.325748735618479E-01,
2458882.500000000, A.D. 2020-Feb-03 00:00:00.0000,  1.152594808884540E+08, -7.716706093418562E+08,  6.263220638036132E+05,  2.602571023204762E+03,  7.802311641661304E+08, -6.340587569315870E-01,
2458883.500000000, A.D. 2020-Feb-04 00:00:00.0000,  1.163633738824763E+08, -7.714496114606929E+08,  6.007029629732370E+05,  2.602388528178280E+03,  7.801764535335687E+08, -6.330065034446981E-01,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000,  1.174671029086044E+08, -7.712268831446230E+08,  5.750885856427550E+05,  2.602205653740536E+03,  7.801216291563721E+08, -6.351964262824774E-01,
2458885.500000000, A.D. 2020-Feb-06 00:00:00.0000,  1.185704845433660E+08, -7.710025689584130E+08,  5.494706256476641E+05,  2.602022786026734E+03,  7.800668067949625E+08, -6.347209211924266E-01,
2458886.500000000, A.D. 2020-Feb-07 00:00:00.0000,  1.196735615925423E+08, -7.707766316453536E+08,  5.238508308238387E+05,  2.601839823792848E+03,  7.800119560971447E+08, -6.337138686513605E-01,
2458887.500000000, A.D. 2020-Feb-08 00:00:00.0000,  1.207764618015376E+08, -7.705492213142492E+08,  4.982260446586013E+05,  2.601657328060253E+03,  7.799572452528956E+08, -6.340433704389457E-01,
2458888.500000000, A.D. 2020-Feb-09 00:00:00.0000,  1.218791153860692E+08, -7.703201365465605E+08,  4.726026938781738E+05,  2.601474600755363E+03,  7.799024649850190E+08, -6.332296655564218E-01,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000,  1.229816055379468E+08, -7.700894445184356E+08,  4.469792081006169E+05,  2.601291908291480E+03,  7.798476951622132E+08, -6.349327867844279E-01,
2458890.500000000, A.D. 2020-Feb-11 00:00:00.0000,  1.240837970203287E+08, -7.698571214812119E+08,  4.213548175848126E+05,  2.601109103131722E+03,  7.797928915540344E+08, -6.339345809801683E-01,
2458891.500000000, A.D. 2020-Feb-12 00:00:00.0000,  1.251858067738062E+08, -7.696230726009151E+08,  3.957353008155823E+05,  2.600925936297488E+03,  7.797379795185754E+08, -6.365941229467305E-01,
2458892.500000000, A.D. 2020-Feb-13 00:00:00.0000,  1.262874155665286E+08, -7.693874086757317E+08,  3.701131850010753E+05,  2.600742656568195E+03,  7.796830336380291E+08, -6.359960382914566E-01,
2458893.500000000, A.D. 2020-Feb-14 00:00:00.0000,  1.273886851317658E+08, -7.691501178896027E+08,  3.444895566370487E+05,  2.600559257900491E+03,  7.796280521006440E+08, -6.354402646056875E-01,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000,  1.284897045462020E+08, -7.689113795908260E+08,  3.188596364416480E+05,  2.600376379455543E+03,  7.795732265221180E+08, -6.350485872288384E-01,
2458895.500000000, A.D. 2020-Feb-16 00:00:00.0000,  1.295904597354306E+08, -7.686709854832203E+08,  2.932310251581669E+05,  2.600193329317853E+03,  7.795183494714025E+08, -6.342520213104499E-01,
2458896.500000000, A.D. 2020-Feb-17 00:00:00.0000,  1.306910179154364E+08, -7.684290315420505E+08,  2.676008686658144E+05,  2.600010462023220E+03,  7.794635272356567E+08, -6.354168278001581E-01,
2458897.500000000, A.D. 2020-Feb-18 00:00:00.0000,  1.317912638699229E+08, -7.681854612161295E+08,  2.419697977585793E+05,  2.599827528769771E+03,  7.794086852259554E+08, -6.339897627820281E-01,
2458898.500000000, A.D. 2020-Feb-19 00:00:00.0000,  1.328913401772711E+08, -7.679402167227116E+08,  2.163426351434588E+05,  2.599644421367971E+03,  7.793537910078914E+08, -6.364955833128271E-01,
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000,  1.339910162240277E+08, -7.676933522822903E+08,  1.907138477061391E+05,  2.599461188555430E+03,  7.792988591926335E+08, -6.355495666135305E-01,
2458900.500000000, A.D. 2020-Feb-21 00:00:00.0000,  1.350903741013016E+08, -7.674448683382486E+08,  1.650842690926790E+05,  2.599277878717213E+03,  7.792439042856590E+08, -6.353780271254790E-01,
2458901.500000000, A.D. 2020-Feb-22 00:00:00.0000,  1.361894610995304E+08, -7.671949414192009E+08,  1.394485090025663E+05,  2.599095099853174E+03,  7.791891085607384E+08, -6.344314058146907E-01,
2458902.500000000, A.D. 2020-Feb-23 00:00:00.0000,  1.372883131530653E+08, -7.669433499683771E+08,  1.138154069833755E+05,  2.598912146540212E+03,  7.791342605373464E+08, -6.340977340601837E-01,
2458903.500000000, A.D. 2020-Feb-24 00:00:00.0000,  1.383869604772559E+08, -7.666901962127483E+08,  8.818130125999451E+04,  2.598729374274850E+03,  7.790794667906592E+08, -6.351751975922373E-01,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000,  1.394852975689132E+08, -7.664353867240884E+08,  6.254820208662748E+04,  2.598546415668669E+03,  7.790246171804000E+08, -6.340791327512469E-01,
2458905.500000000, A.D. 2020-Feb-26 00:00:00.0000,  1.405834603996023E+08, -7.661789021500527E+08,  3.691946147650480E+04,  2.598363290086735E+03,  7.789697175120695E+08, -6.369131846799381E-01,
2458906.500000000, A.D. 2020-Feb-27 00:00:00.0000,  1.416811999964451E+08, -7.659207439126015E+08,  1.129131408870220E+04,  2.598179854155644E+03,  7.789147248034019E+08, -6.362510085549641E-01,
2458907.500000000, A.D. 2020-Feb-28 00:00:00.0000,  1.427785964207539E+08, -7.656609438883276E+08, -1.433658598434925E+04,  2.597996260874502E+03,  7.788596849223762E+08, -6.368045389863003E-01,
2458908.500000000, A.D. 2020-Feb-29 00:00:00.0000,  1.438756471152045E+08, -7.653996837022049E+08, -3.997055356645584E+04,  2.597813104684566E+03,  7.788047760779972E+08, -6.354925050841917E-01,
2458909.500000000, A.D. 2020-Mar-01 00:00:00.0000,  1.449724363584568E+08, -7.651367626242142E+08, -6.560167840003967E+04,  2.597629780181198E+03,  7.787498167745210E+08, -6.355636312236576E-01,
2458910.500000000, A.D. 2020-Mar-02 00:00:00.0000,  1.460689603820075E+08, -7.648722996973516E+08, -9.123466659444571E+04,  2.597446676934419E+03,  7.786949238021011E+08, -6.361632634000788E-01,
2458911.500000000, A.D. 2020-Mar-03 00:00:00.0000,  1.471651444626611E+08, -7.646061870092618E+08, -1.168665733107924E+05,  2.597263395914965E+03,  7.786399775347745E+08, -6.350150076167280E-01,
2458912.500000000, A.D. 2020-Mar-04 00:00:00.0000,  1.482611252219016E+08, -7.643384523450352E+08, -1.424957178224325E+05,  2.597080115702158E+03,  7.785850315092744E+08, -6.374102958395292E-01,
2458913.500000000, A.D. 2020-Mar-05 00:00:00.0000,  1.493566693667753E+08, -7.640690465599161E+08, -1.681236867551208E+05,  2.596896528839701E+03,  7.785299935525218E+08, -6.364879589578227E-01,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000,  1.504518670013541E+08, -7.637980306346148E+08, -1.937517800698280E+05,  2.596712892563236E+03,  7.784749407818222E+08, -6.371153128325207E-01,
2458915.500000000, A.D. 2020-Mar-07 00:00:00.0000,  1.515466865927216E+08, -7.635255689238009E+08, -2.193862046478987E+05,  2.596529724860112E+03,  7.784200284858769E+08, -6.350648455620806E-01,
2458916.500000000, A.D. 2020-Mar-08 00:00:00.0000,  1.526412685038426E+08, -7.632514765888640E+08, -2.450177935556173E+05,  2.596346512798127E+03,  7.783651028914788E+08, -6.352929732839588E-01,
2458917.500000000, A.D. 2020-Mar-09 00:00:00.0000,  1.537355783679913E+08, -7.629758588795773E+08, -2.706512233796120E+05,  2.596163580289099E+03,  7.783102611049492E+08, -6.353606452549799E-01,
2458918.500000000, A.D. 2020-Mar-10 00:00:00.0000,  1.548295742728433E+08, -7.626985809217417E+08, -2.962822241324186E+05,  2.595980460253019E+03,  7.782553630992240E+08, -6.344875785475854E-01,
2458919.500000000, A.D. 2020-Mar-11 00:00:00.0000,  1.559233723932070E+08, -7.624196955435663E+08, -3.219103813931346E+05,  2.595797404438857E+03,  7.782004843467451E+08, -6.367339740543496E-01,
2458920.500000000, A.D. 2020-Mar-12 00:00:00.0000,  1.570167514145506E+08, -7.621390933466719E+08, -3.475348430327177E+05,  2.595613909471674E+03,  7.781454739395026E+08, -6.362317415674313E-01,
2458921.500000000, A.D. 2020-Mar-13 00:00:00.0000,  1.581097823513829E+08, -7.618568591501386E+08, -3.731580870034695E+05,  2.595430300720969E+03,  7.780904294208184E+08, -6.374839005272528E-01,
2458922.500000000, A.D. 2020-Mar-14 00:00:00.0000,  1.592023901199502E+08, -7.615731337809942E+08, -3.987861684200764E+05,  2.595246987764488E+03,  7.780354735790117E+08, -6.354161852835828E-01,
2458923.500000000, A.D. 2020-Mar-15 00:00:00.0000,  1.602947459409598E+08, -7.612877694436462E+08, -4.244107445136905E+05,  2.595063605406478E+03,  7.779804969311500E+08, -6.362696056853359E-01,
2458924.500000000, A.D. 2020-Mar-16 00:00:00.0000,  1.613867733332777E+08, -7.610008634685487E+08, -4.500367384103537E+05,  2.594880420787388E+03,  7.779255795639255E+08, -6.361168579753247E-01,
2458925.500000000, A.D. 2020-Mar-17 00:00:00.0000,  1.624784596263582E+08, -7.607122831877792E+08, -4.756595601959825E+05,  2.594696993417181E+03,  7.778705894217464E+08, -6.356914883941593E-01,
2458926.500000000, A.D. 2020-Mar-18 00:00:00.0000,  1.635698930110095E+08, -7.604221206990343E+08, -5.012806058967710E+05,  2.594513686869677E+03,  7.778156355013030E+08, -6.375222418578878E-01,
2458927.500000000, A.D. 2020-Mar-19 00:00:00.0000,  1.646608847492108E+08, -7.601302316319028E+08, -5.268971206961274E+05,  2.594329899581739E+03,  7.777605374585025E+08, -6.371703346175680E-01,
2458928.500000000, A.D. 2020-Mar-20 00:00:00.0000,  1.657514930710914E+08, -7.598367369412862E+08, -5.525130481669903E+05,  2.594146067333035E+03,  7.777054259368041E+08, -6.384033852113749E-01,
2458929.500000000, A.D. 2020-Mar-21 00:00:00.0000,  1.668416269129888E+08, -7.595417555218072E+08, -5.781339336086512E+05,  2.593962512995779E+03,  7.776503977308613E+08, -6.358166877657772E-01,
2458930.500000000, A.D. 2020-Mar-22 00:00:00.0000,  1.679314999722050E+08, -7.592451862292722E+08, -6.037524738609195E+05,  2.593779060121832E+03,  7.775953999428537E+08, -6.365885450913398E-01,
2458931.500000000, A.D. 2020-Mar-23 00:00:00.0000,  1.690210181249879E+08, -7.589471018267571E+08, -6.293729216296673E+05,  2.593595879804688E+03,  7.775404838653200E+08, -6.356786194014059E-01,
2458932.500000000, A.D. 2020-Mar-24 00:00:00.0000,  1.701102139870121E+08, -7.586473675678872E+08, -6.549900560187101E+05,  2.593412558152564E+03,  7.774855254166251E+08, -6.353465514366110E-01,
2458933.500000000, A.D. 2020-Mar-25 00:00:00.0000,  1.711991506782496E+08, -7.583460873018590E+08, -6.806061563839912E+05,  2.593229481252482E+03,  7.774306403427466E+08, -6.364818907593035E-01,
2458934.500000000, A.D. 2020-Mar-26 00:00:00.0000,  1.722876836769171E+08, -7.580430697402220E+08, -7.062160654937625E+05,  2.593045922461265E+03,  7.773756108015400E+08, -6.364138858946439E-01,
2458935.500000000, A.D. 2020-Mar-27 00:00:00.0000,  1.733758442044910E+08, -7.577384471907574E+08, -7.318245729450583E+05,  2.592862336251365E+03,  7.773205730404192E+08, -6.377955857238918E-01,
2458936.500000000, A.D. 2020-Mar-28 00:00:00.0000,  1.744635215302342E+08, -7.574322964934390E+08, -7.574361003744006E+05,  2.592678890572215E+03,  7.772655774093572E+08, -6.353102199381233E-01,
2458937.500000000, A.D. 2020-Mar-29 00:00:00.0000,  1.755509423551962E+08, -7.571245594199896E+08, -7.830447230960727E+05,  2.592495566286063E+03,  7.772106181710006E+08, -6.365072052747105E-01,
2458938.500000000, A.D. 2020-Mar-30 00:00:00.0000,  1.766379816237611E+08, -7.568152734099742E+08, -8.086538074069619E+05,  2.592312392929271E+03,  7.771557041801279E+08, -6.355366283957364E-01,
2458939.500000000, A.D. 2020-Mar-31 00:00:00.0000,  1.777246946880498E+08, -7.565043158333040E+08, -8.342582932328582E+05,  2.592129015361810E+03,  7.771007289684367E+08, -6.359071717491225E-01,
2458940.500000000, A.D. 2020-Apr-01 00:00:00.0000,  1.788110986443626E+08, -7.561918041540340E+08, -8.598616543433666E+05,  2.591945830105713E+03,  7.770458114102422E+08, -6.367568899425505E-01,
2458941.500000000, A.D. 2020-Apr-02 00:00:00.0000,  1.798970888771344E+08, -7.558775286964269E+08, -8.854573405607343E+05,  2.591762077913561E+03,  7.769907238888937E+08, -6.373037490379837E-01,
2458942.500000000, A.D. 2020-Apr-03 00:00:00.0000,  1.809826584442722E+08, -7.555616465789894E+08, -9.110515208458900E+05,  2.591578264317647E+03,  7.769356179591609E+08, -6.387601948505872E-01,
2458943.500000000, A.D. 2020-Apr-04 00:00:00.0000,  1.820676900257032E+08, -7.552442123199961E+08, -9.366479215001464E+05,  2.591394475050258E+03,  7.768805193229365E+08, -6.363270358311391E-01,
2458944.500000000, A.D. 2020-Apr-05 00:00:00.0000,  1.831524214385562E+08, -7.549252323558319E+08, -9.622427555348873E+05,  2.591210916823284E+03,  7.768254899508858E+08, -6.374243360259713E-01,
2458945.500000000, A.D. 2020-Apr-06 00:00:00.0000,  1.842367227696571E+08, -7.546047162109835E+08, -9.878383407346010E+05,  2.591027519934215E+03,  7.767705089467221E+08, -6.359054959583884E-01,
2458946.500000000, A.D. 2020-Apr-07 00:00:00.0000,  1.853206877679909E+08, -7.542825676280454E+08, -1.013430053840876E+06,  2.590844047537879E+03,  7.767155053060497E+08, -6.363136738225664E-01,
2458947.500000000, A.D. 2020-Apr-08 00:00:00.0000,  1.864043076672526E+08, -7.539589049385579E+08, -1.039021851586938E+06,  2.590660877869129E+03,  7.766605924208239E+08, -6.362320183888767E-01,
2458948.500000000, A.D. 2020-Apr-09 00:00:00.0000,  1.874875406916036E+08, -7.536335028867056E+08, -1.064605634955585E+06,  2.590477249662763E+03,  7.766055420694795E+08, -6.368997124285342E-01,
2458949.500000000, A.D. 2020-Apr-10 00:00:00.0000,  1.885703507296108E+08, -7.533065186472869E+08, -1.090187997665703E+06,  2.590293644078384E+03,  7.765504985000356E+08, -6.379811616562941E-01,
2458950.500000000, A.D. 2020-Apr-11 00:00:00.0000,  1.896526300069204E+08, -7.529779663882301E+08, -1.115771176958323E+06,  2.590110019919441E+03,  7.764954493620782E+08, -6.356211056572447E-01,
2458951.500000000, A.D. 2020-Apr-12 00:00:00.0000,  1.907346133946127E+08, -7.526478968062909E+08, -1.141353101291955E+06,  2.589926732787965E+03,  7.764405012624131E+08, -6.366104107063232E-01,
2458952.500000000, A.D. 2020-Apr-13 00:00:00.0000,  1.918161683558719E+08, -7.523162697606249E+08, -1.166934292065263E+06,  2.589743546116582E+03,  7.763855832799263E+08, -6.349794659638633E-01,
2458953.500000000, A.D. 2020-Apr-14 00:00:00.0000,  1.928974054511678E+08, -7.519830076333408E+08, -1.192510639859796E+06,  2.589560301439087E+03,  7.763306479076447E+08, -6.358818486071574E-01,
2458954.500000000, A.D. 2020-Apr-15 00:00:00.0000,  1.939782730919131E+08, -7.516482111398109E+08, -1.218086188040793E+06,  2.589377283648713E+03,  7.762757805544109E+08, -6.355077888717655E-01,
2458955.500000000, A.D. 2020-Apr-16 00:00:00.0000,  1.950587725716612E+08, -7.513116518635371E+08, -1.243652021306992E+06,  2.589193757838992E+03,  7.762207609008083E+08, -6.369341005520662E-01,
2458956.500000000, A.D. 2020-Apr-17 00:00:00.0000,  1.961388167322015E+08, -7.509734838257861E+08, -1.269215291351497E+06,  2.589010150074640E+03,  7.761657166778253E+08, -6.381345789784663E-01,
2458957.500000000, A.D. 2020-Apr-18 00:00:00.0000,  1.972182996234440E+08, -7.506336986760883E+08, -1.294777416375339E+06,  2.588826344273576E+03,  7.761106130849293E+08, -6.364093626587149E-01,
2458958.500000000, A.D. 2020-Apr-19 00:00:00.0000,  1.982974305278431E+08, -7.502924071876522E+08, -1.320338860022724E+06,  2.588642875277534E+03,  7.760556104636393E+08, -6.373916241485853E-01,
2458959.500000000, A.D. 2020-Apr-20 00:00:00.0000,  1.993760832838936E+08, -7.499495409100869E+08, -1.345898885314167E+06,  2.588459416101402E+03,  7.760006107862839E+08, -6.357417484566514E-01,
2458960.500000000, A.D. 2020-Apr-21 00:00:00.0000,  2.004543826992076E+08, -7.496050660190029E+08, -1.371454746047199E+06,  2.588275965595074E+03,  7.759456137080709E+08, -6.367969251375550E-01,
2458961.500000000, A.D. 2020-Apr-22 00:00:00.0000,  2.015322521981939E+08, -7.492590731711786E+08, -1.397010528654754E+06,  2.588092751689455E+03,  7.758906875609652E+08, -6.357289553067251E-01,
2458962.500000000, A.D. 2020-Apr-23 00:00:00.0000,  2.026097520991650E+08, -7.489113543790971E+08, -1.422557110622227E+06,  2.587909158024376E+03,  7.758356475648382E+08, -6.372821863316300E-01,
2458963.500000000, A.D. 2020-Apr-24 00:00:00.0000,  2.036867656450849E+08, -7.485620530184737E+08, -1.448101612106323E+06,  2.587725546379555E+03,  7.757806021785200E+08, -6.379016927004587E-01,
2458964.500000000, A.D. 2020-Apr-25 00:00:00.0000,  2.047632156010237E+08, -7.482111396120508E+08, -1.473644327140868E+06,  2.587541754283803E+03,  7.757255026943731E+08, -6.363152072428535E-01,
2458965.500000000, A.D. 2020-Apr-26 00:00:00.0000,  2.058392911444084E+08, -7.478587671400299E+08, -1.499187615141511E+06,  2.587358440630633E+03,  7.756705466437045E+08, -6.366998877694091E-01,
2458966.500000000, A.D. 2020-Apr-27 00:00:00.0000,  2.069148948534568E+08, -7.475048248900143E+08, -1.524728741608143E+06,  2.587175164334557E+03,  7.756156017924106E+08, -6.348532677706636E-01,
2458967.500000000, A.D. 2020-Apr-28 00:00:00.0000,  2.079901608165015E+08, -7.471493049046650E+08, -1.550265834167361E+06,  2.586992020389666E+03,  7.755606966190040E+08, -6.358886806516820E-01,
2458968.500000000, A.D. 2020-Apr-29 00:00:00.0000,  2.090649914264857E+08, -7.467922599501386E+08, -1.575802052051246E+06,  2.586809093115796E+03,  7.755058564019355E+08, -6.343841961858907E-01,
2458969.500000000, A.D. 2020-Apr-30 00:00:00.0000,  2.101394902143718E+08, -7.464334963520896E+08, -1.601328165642619E+06,  2.586625855213494E+03,  7.754509230608053E+08, -6.363755930571502E-01,
2458970.500000000, A.D. 2020-May-01 00:00:00.0000,  2.112134980824490E+08, -7.460731234559443E+08, -1.626850632650197E+06,  2.586442516400773E+03,  7.753959594674932E+08, -6.369347679781636E-01,
2458971.500000000, A.D. 2020-May-02 00:00:00.0000,  2.122869507896988E+08, -7.457110919934359E+08, -1.652368897688746E+06,  2.586258860599380E+03,  7.753409008433675E+08, -6.362016461871282E-01,
2458972.500000000, A.D. 2020-May-03 00:00:00.0000,  2.133599866624495E+08, -7.453475900846494E+08, -1.677887389241874E+06,  2.586075618080115E+03,  7.752859661181068E+08, -6.365393081252726E-01,
