

*******************************************************************************
Ephemeris / WWW_USER Sun Sep  8 01:45:47 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2030-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 4 (position, LT, range, and range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************
$$SOE
2459916.500000000, A.D. 2022-Dec-03 00:00:00.0000,  4.929978080617124E+07,  1.389997346206814E+08, -7.217841445818543E+03,  4.919521368225386E+02,  1.474835403163812E+08, -2.781457445277462E-01,
2459917.500000000, A.D. 2022-Dec-04 00:00:00.0000,  4.682510261748908E+07,  1.398278520543447E+08, -7.333724451504648E+03,  4.918732403966021E+02,  1.474598877629222E+08, -2.692904253626084E-01,
2459918.500000000, A.D. 2022-Dec-05 00:00:00.0000,  4.433618070633792E+07,  1.406128641294763E+08, -7.454790126092732E+03,  4.917969579878667E+02,  1.474370188721052E+08, -2.600206267889522E-01,
2459919.500000000, A.D. 2022-Dec-06 00:00:00.0000,  4.183374724041343E+07,  1.413545527279827E+08, -7.576117281563580E+03,  4.917233957338098E+02,  1.474149654631455E+08, -2.504291633647145E-01,
2459920.500000000, A.D. 2022-Dec-07 00:00:00.0000,  3.931853179951634E+07,  1.420527047083997E+08, -7.692909320667386E+03,  4.916526328428952E+02,  1.473937512821431E+08, -2.406094995724070E-01,
2459921.500000000, A.D. 2022-Dec-08 00:00:00.0000,  3.679126342154214E+07,  1.427071111505894E+08, -7.800697644211352E+03,  4.915847219086340E+02,  1.473733920962358E+08, -2.306523273619902E-01,
2459922.500000000, A.D. 2022-Dec-09 00:00:00.0000,  3.425267260704817E+07,  1.433175671122593E+08, -7.895507126852870E+03,  4.915196901541786E+02,  1.473538960667196E+08, -2.206425653901583E-01,
2459923.500000000, A.D. 2022-Dec-10 00:00:00.0000,  3.170349316826437E+07,  1.438838718518116E+08, -7.973979628719389E+03,  4.914575414441132E+02,  1.473352643521675E+08, -2.106571025694022E-01,
2459924.500000000, A.D. 2022-Dec-11 00:00:00.0000,  2.914446381415539E+07,  1.444058294268731E+08, -8.033454945161939E+03,  4.913982587924734E+02,  1.473174918603157E+08, -2.007636647158402E-01,
2459925.500000000, A.D. 2022-Dec-12 00:00:00.0000,  2.657632940271826E+07,  1.448832495341682E+08, -8.072014006383717E+03,  4.913418070083565E+02,  1.473005680411968E+08, -1.910210028121768E-01,
2459926.500000000, A.D. 2022-Dec-13 00:00:00.0000,  2.399984185664748E+07,  1.453159484368276E+08, -8.088494467571378E+03,  4.912881351049921E+02,  1.472844776093617E+08, -1.814803038726411E-01,
2459927.500000000, A.D. 2022-Dec-14 00:00:00.0000,  2.141576081061935E+07,  1.457037498403081E+08, -8.082492242120206E+03,  4.912371781697018E+02,  1.472692011044788E+08, -1.721874360108911E-01,
2459928.500000000, A.D. 2022-Dec-15 00:00:00.0000,  1.882485412025593E+07,  1.460464856264023E+08, -8.054363046526909E+03,  4.911888585374672E+02,  1.472547152431616E+08, -1.631854202407428E-01,
2459929.500000000, A.D. 2022-Dec-16 00:00:00.0000,  1.622789840286338E+07,  1.463439964294559E+08, -8.005235415846109E+03,  4.911430863101498E+02,  1.472409930746260E+08, -1.545163587718746E-01,
2459930.500000000, A.D. 2022-Dec-17 00:00:00.0000,  1.362567979074775E+07,  1.465961321342109E+08, -7.937040851920843E+03,  4.910997595074873E+02,  1.472280040259585E+08, -1.462218938316165E-01,
2459931.500000000, A.D. 2022-Dec-18 00:00:00.0000,  1.101899504835477E+07,  1.468027524874248E+08, -7.852557365104556E+03,  4.910587644263700E+02,  1.472157140098245E+08, -1.383411120095308E-01,
2459932.500000000, A.D. 2022-Dec-19 00:00:00.0000,  8.408653113054307E+06,  1.469637281370443E+08, -7.755448964618146E+03,  4.910199771092946E+02,  1.472040858646991E+08, -1.309047683222600E-01,
2459933.500000000, A.D. 2022-Dec-20 00:00:00.0000,  5.795476934915585E+06,  1.470789425117469E+08, -7.650265913389623E+03,  4.909832671043308E+02,  1.471930804820779E+08, -1.239251191702069E-01,
2459934.500000000, A.D. 2022-Dec-21 00:00:00.0000,  3.180305194928750E+06,  1.471482949544127E+08, -7.542352799594402E+03,  4.909485047332116E+02,  1.471826589853941E+08, -1.173820422483756E-01,
2459935.500000000, A.D. 2022-Dec-22 00:00:00.0000,  5.639931228828912E+05,  1.471717053056611E+08, -7.437604707114398E+03,  4.909155725329672E+02,  1.471727861601356E+08, -1.112087858546701E-01,
2459936.500000000, A.D. 2022-Dec-23 00:00:00.0000, -2.052588601821946E+06,  1.471491196023536E+08, -7.342033366762102E+03,  4.908843801099962E+02,  1.471634349069821E+08, -1.052838181273748E-01,
2459937.500000000, A.D. 2022-Dec-24 00:00:00.0000, -4.668557699703485E+06,  1.470805157985526E+08, -7.261167240463197E+03,  4.908548795459971E+02,  1.471545908603884E+08, -9.943622728321531E-02,
2459938.500000000, A.D. 2022-Dec-25 00:00:00.0000, -7.283026918045596E+06,  1.469659078350681E+08, -7.199396974608302E+03,  4.908270768083639E+02,  1.471462558093342E+08, -9.346793633919663E-02,
2459939.500000000, A.D. 2022-Dec-26 00:00:00.0000, -9.895112274760524E+06,  1.468053465287223E+08, -7.159438952542841E+03,  4.908010348880395E+02,  1.471384486380291E+08, -8.718719587998262E-02,
2459940.500000000, A.D. 2022-Dec-27 00:00:00.0000, -1.250394091681335E+07,  1.465989167954814E+08, -7.142069729536772E+03,  4.907768671615349E+02,  1.471312033358960E+08, -8.044057837036779E-02,
2459941.500000000, A.D. 2022-Dec-28 00:00:00.0000, -1.510865673622182E+07,  1.463467321007327E+08, -7.146182345546782E+03,  4.907547232580113E+02,  1.471245647606290E+08, -7.313156500662753E-02,
2459942.500000000, A.D. 2022-Dec-29 00:00:00.0000, -1.770842292013885E+07,  1.460489278620434E+08, -7.169097407683730E+03,  4.907347720597833E+02,  1.471185835418721E+08, -6.522205741117097E-02,
2459943.500000000, A.D. 2022-Dec-30 00:00:00.0000, -2.030242178607343E+07,  1.457056554171176E+08, -7.206998979248106E+03,  4.907171862209871E+02,  1.471133114400334E+08, -5.672157402287100E-02,
2459944.500000000, A.D. 2022-Dec-31 00:00:00.0000, -2.288985290594393E+07,  1.453170774428174E+08, -7.255375163413584E+03,  4.907021306225251E+02,  1.471087978851639E+08, -4.767199810559036E-02,
2459945.500000000, A.D. 2023-Jan-01 00:00:00.0000, -2.546993054069973E+07,  1.448833649541957E+08, -7.309393196061254E+03,  4.906897550989557E+02,  1.471050877965340E+08, -3.813389866683718E-02,
2459946.500000000, A.D. 2023-Jan-02 00:00:00.0000, -2.804188107196543E+07,  1.444046955674877E+08, -7.364188952058554E+03,  4.906801905346280E+02,  1.471022204122845E+08, -2.817699473620333E-02,
2459947.500000000, A.D. 2023-Jan-03 00:00:00.0000, -3.060494073908015E+07,  1.438812525953776E+08, -7.415081229344010E+03,  4.906735470953992E+02,  1.471002287593085E+08, -1.787472634778955E-02,
2459948.500000000, A.D. 2023-Jan-04 00:00:00.0000, -3.315835372794669E+07,  1.433132246215975E+08, -7.457731582671404E+03,  4.906699135741903E+02,  1.470991394570541E+08, -7.301715778806813E-03,
2459949.500000000, A.D. 2023-Jan-05 00:00:00.0000, -3.570137053588030E+07,  1.427008053418583E+08, -7.488268398456275E+03,  4.906693572195360E+02,  1.470989726661247E+08,  3.467255087253673E-03,
2459950.500000000, A.D. 2023-Jan-06 00:00:00.0000, -3.823324651656789E+07,  1.420441935809278E+08, -7.503386875621974E+03,  4.906719237709050E+02,  1.470997420988683E+08,  1.435779138318223E-02,
2459951.500000000, A.D. 2023-Jan-07 00:00:00.0000, -4.075324054305120E+07,  1.413435934707077E+08, -7.500429561935365E+03,  4.906776376561071E+02,  1.471014550785577E+08,  2.529651724322910E-02,
2459952.500000000, A.D. 2023-Jan-08 00:00:00.0000, -4.326061377456949E+07,  1.405992147992048E+08, -7.477447614029050E+03,  4.906865024018946E+02,  1.471041126624869E+08,  3.621191227389453E-02,
2459953.500000000, A.D. 2023-Jan-09 00:00:00.0000, -4.575462854790857E+07,  1.398112735281222E+08, -7.433241748832166E+03,  4.906985012944730E+02,  1.471077098399862E+08,  4.703516045961686E-02,
2459954.500000000, A.D. 2023-Jan-10 00:00:00.0000, -4.823454742141218E+07,  1.389799924474772E+08, -7.367383407250047E+03,  4.907135982476992E+02,  1.471122357927022E+08,  5.770068768164646E-02,
2459955.500000000, A.D. 2023-Jan-11 00:00:00.0000, -5.069963237866561E+07,  1.381056019105086E+08, -7.280219581663609E+03,  4.907317387467462E+02,  1.471176741775009E+08,  6.814611525947954E-02,
2459956.500000000, A.D. 2023-Jan-12 00:00:00.0000, -5.314914415830250E+07,  1.371883405880736E+08, -7.172867373816669E+03,  4.907528506820184E+02,  1.471240033764692E+08,  7.831155427964478E-02,
2459957.500000000, A.D. 2023-Jan-13 00:00:00.0000, -5.558234163193300E+07,  1.362284562080308E+08, -7.047205105081201E+03,  4.907768449064255E+02,  1.471311966639821E+08,  8.813845409128360E-02,
2459958.500000000, A.D. 2023-Jan-14 00:00:00.0000, -5.799848112146868E+07,  1.352262063032390E+08, -6.905864590570331E+03,  4.908036154582440E+02,  1.471392222735138E+08,  9.756855417274843E-02,
2459959.500000000, A.D. 2023-Jan-15 00:00:00.0000, -6.039681554810931E+07,  1.341818590771204E+08, -6.752223299935460E+03,  4.908330396017365E+02,  1.471480434098159E+08,  1.065438501146418E-01,
2459960.500000000, A.D. 2023-Jan-16 00:00:00.0000, -6.277659335841502E+07,  1.330956945969420E+08, -6.590385201543570E+03,  4.908649781520777E+02,  1.471576183463277E+08,  1.150088360307364E-01,
2459961.500000000, A.D. 2023-Jan-17 00:00:00.0000, -6.513705730230103E+07,  1.319680066167513E+08, -6.425125528685749E+03,  4.908992769500883E+02,  1.471679008672897E+08,  1.229164805841460E-01,
2459962.500000000, A.D. 2023-Jan-18 00:00:00.0000, -6.747744336224644E+07,  1.307991053603413E+08, -6.261760192982852E+03,  4.909357707425407E+02,  1.471788414310308E+08,  1.302390511264680E-01,
2459963.500000000, A.D. 2023-Jan-19 00:00:00.0000, -6.979698043357557E+07,  1.295893214669989E+08, -6.105892552122474E+03,  4.909742908641422E+02,  1.471903894729681E+08,  1.369833971810427E-01,
2459964.500000000, A.D. 2023-Jan-20 00:00:00.0000, -7.209489161812834E+07,  1.283390109148348E+08, -5.963002282135189E+03,  4.910146775959337E+02,  1.472024971105624E+08,  1.432072102084334E-01,
2459965.500000000, A.D. 2023-Jan-21 00:00:00.0000, -7.437039797258933E+07,  1.270485600805062E+08, -5.837887455888093E+03,  4.910567965113214E+02,  1.472151240437348E+08,  1.490289639789954E-01,
2459966.500000000, A.D. 2023-Jan-22 00:00:00.0000, -7.662272497421049E+07,  1.257183894234474E+08, -5.734049461312592E+03,  4.911005557069103E+02,  1.472282427205405E+08,  1.546228365195318E-01,
2459967.500000000, A.D. 2023-Jan-23 00:00:00.0000, -7.885111083984499E+07,  1.243489541318521E+08, -5.653183790385723E+03,  4.911459188219933E+02,  1.472418422403139E+08,  1.601946741284982E-01,
2459968.500000000, A.D. 2023-Jan-24 00:00:00.0000, -8.105481472729027E+07,  1.229407408718073E+08, -5.594946252390742E+03,  4.911929090319522E+02,  1.472559295508593E+08,  1.659453559871172E-01,
2459969.500000000, A.D. 2023-Jan-25 00:00:00.0000, -8.323312261248349E+07,  1.214942612875949E+08, -5.557073559708893E+03,  4.912416023948558E+02,  1.472705274538125E+08,  1.720362178634535E-01,
2459970.500000000, A.D. 2023-Jan-26 00:00:00.0000, -8.538534958334017E+07,  1.200100441515740E+08, -5.535798056885600E+03,  4.912921132170722E+02,  1.472856702173603E+08,  1.785697738564702E-01,
2459971.500000000, A.D. 2023-Jan-27 00:00:00.0000, -8.751083877280678E+07,  1.184886282416054E+08, -5.526400978147984E+03,  4.913445766201007E+02,  1.473013983499093E+08,  1.855892242312423E-01,
2459972.500000000, A.D. 2023-Jan-28 00:00:00.0000, -8.960895818996210E+07,  1.169305572168376E+08, -5.523746079541743E+03,  4.913991330360052E+02,  1.473177539519330E+08,  1.930908917193429E-01,
2459973.500000000, A.D. 2023-Jan-29 00:00:00.0000, -9.167909687582529E+07,  1.153363767032008E+08, -5.522698966622353E+03,  4.914559170784009E+02,  1.473347773795780E+08,  2.010407817119276E-01,
2459974.500000000, A.D. 2023-Jan-30 00:00:00.0000, -9.372066137549807E+07,  1.137066331013895E+08, -5.518409860819578E+03,  4.915150509672554E+02,  1.473525052734688E+08,  2.093888932010850E-01,
2459975.500000000, A.D. 2023-Jan-31 00:00:00.0000, -9.573307295161162E+07,  1.120418734254569E+08, -5.506483372755349E+03,  4.915766414093202E+02,  1.473709696234847E+08,  2.180787410930658E-01,
2459976.500000000, A.D. 2023-Feb-01 00:00:00.0000, -9.771576555240867E+07,  1.103426455930435E+08, -5.483074147932231E+03,  4.916407785312346E+02,  1.473901974489124E+08,  2.270522393225268E-01,
2459977.500000000, A.D. 2023-Feb-02 00:00:00.0000, -9.966818434739172E+07,  1.086094988071863E+08, -5.444943413771689E+03,  4.917075357014289E+02,  1.474102107450542E+08,  2.362512326481644E-01,
2459978.500000000, A.D. 2023-Feb-03 00:00:00.0000, -1.015897845975618E+08,  1.068429838703403E+08, -5.389500216282904E+03,  4.917769694853890E+02,  1.474310264698158E+08,  2.456171140063326E-01,
2459979.500000000, A.D. 2023-Feb-04 00:00:00.0000, -1.034800306643242E+08,  1.050436534113559E+08, -5.314839418195188E+03,  4.918491193600057E+02,  1.474526564580715E+08,  2.550897011833027E-01,
2459980.500000000, A.D. 2023-Feb-05 00:00:00.0000, -1.053383950309722E+08,  1.032120620845740E+08, -5.219779243446887E+03,  4.919240070991024E+02,  1.474751072374493E+08,  2.646061826095247E-01,
2459981.500000000, A.D. 2023-Feb-06 00:00:00.0000, -1.071643572842125E+08,  1.013487668283398E+08, -5.103895144417882E+03,  4.920016359234731E+02,  1.474983797735191E+08,  2.741005844054001E-01,
2459982.500000000, A.D. 2023-Feb-07 00:00:00.0000, -1.089574030633398E+08,  9.945432726144120E+07, -4.967544079594314E+03,  4.920819895912805E+02,  1.475224691971004E+08,  2.835038861268504E-01,
2459983.500000000, A.D. 2023-Feb-08 00:00:00.0000, -1.107170230206035E+08,  9.752930626477429E+07, -4.811873502664268E+03,  4.921650316012055E+02,  1.475473645653731E+08,  2.927446471282656E-01,
2459984.500000000, A.D. 2023-Feb-09 00:00:00.0000, -1.124427118433134E+08,  9.557427075885166E+07, -4.638811550319195E+03,  4.922507046148567E+02,  1.475730486887198E+08,  3.017498468259985E-01,
2459985.500000000, A.D. 2023-Feb-10 00:00:00.0000, -1.141339673700337E+08,  9.358979266334896E+07, -4.451037615172565E+03,  4.923389301150925E+02,  1.475994980282938E+08,  3.104456416754927E-01,
2459986.500000000, A.D. 2023-Feb-11 00:00:00.0000, -1.157902898030987E+08,  9.157645002698211E+07, -4.251933968216181E+03,  4.924296082532549E+02,  1.476266826502204E+08,  3.187579249373945E-01,
2459987.500000000, A.D. 2023-Feb-12 00:00:00.0000, -1.174111809986976E+08,  8.953482835014796E+07, -4.045517823301256E+03,  4.925226178525166E+02,  1.476545662266006E+08,  3.266129259588678E-01,
2459988.500000000, A.D. 2023-Feb-13 00:00:00.0000, -1.189961438283362E+08,  8.746552218185252E+07, -3.836348403841257E+03,  4.926178166673961E+02,  1.476831061133120E+08,  3.339385452360620E-01,
2459989.500000000, A.D. 2023-Feb-14 00:00:00.0000, -1.205446816741506E+08,  8.536913713374808E+07, -3.629395611420274E+03,  4.927150422680518E+02,  1.477122536151131E+08,  3.406675784843055E-01,
2459990.500000000, A.D. 2023-Feb-15 00:00:00.0000, -1.220562982575164E+08,  8.324629247604500E+07, -3.429848135411739E+03,  4.928141142935470E+02,  1.477419546611554E+08,  3.467442192049586E-01,
2459991.500000000, A.D. 2023-Feb-16 00:00:00.0000, -1.235304981911200E+08,  8.109762440069546E+07, -3.242834521695971E+03,  4.929148391843886E+02,  1.477721512237626E+08,  3.521348427694849E-01,
2459992.500000000, A.D. 2023-Feb-17 00:00:00.0000, -1.249667888185675E+08,  7.892378978917742E+07, -3.073039415530860E+03,  4.930170186037380E+02,  1.478027838430463E+08,  3.568425206610225E-01,
2459993.500000000, A.D. 2023-Feb-18 00:00:00.0000, -1.263646839119789E+08,  7.672546988721186E+07, -2.924228177744895E+03,  4.931204622010084E+02,  1.478337954533364E+08,  3.609217576166978E-01,
2459994.500000000, A.D. 2023-Feb-19 00:00:00.0000, -1.277237094436572E+08,  7.450337279627642E+07, -2.798747223902494E+03,  4.932250038646708E+02,  1.478651362556491E+08,  3.644866340797547E-01,
2459995.500000000, A.D. 2023-Feb-20 00:00:00.0000, -1.290434108637062E+08,  7.225823347766775E+07, -2.697124223951250E+03,  4.933305184319630E+02,  1.478967687271325E+08,  3.677047780211367E-01,
2459996.500000000, A.D. 2023-Feb-21 00:00:00.0000, -1.303233603873024E+08,  6.999081041490982E+07, -2.617908862229437E+03,  4.934369341797208E+02,  1.479286713657227E+08,  3.707743474944916E-01,
2459997.500000000, A.D. 2023-Feb-22 00:00:00.0000, -1.315631623548157E+08,  6.770187922107524E+07, -2.557835941154510E+03,  4.935442368768588E+02,  1.479608399050477E+08,  3.738902944799534E-01,
2459998.500000000, A.D. 2023-Feb-23 00:00:00.0000, -1.327624552627771E+08,  6.539222471339726E+07, -2.512275347180665E+03,  4.936524641106982E+02,  1.479932856135030E+08,  3.772129258963300E-01,
2459999.500000000, A.D. 2023-Feb-24 00:00:00.0000, -1.339209103449566E+08,  6.306263348070575E+07, -2.475829437792301E+03,  4.937616923336440E+02,  1.480260314109429E+08,  3.808501224469993E-01,
2460000.500000000, A.D. 2023-Feb-25 00:00:00.0000, -1.350382277788602E+08,  6.071388845337564E+07, -2.442912282671779E+03,  4.938720212213268E+02,  1.480591071793697E+08,  3.848561699311345E-01,
2460001.500000000, A.D. 2023-Feb-26 00:00:00.0000, -1.361141320377337E+08,  5.834676593576901E+07, -2.408197174679488E+03,  4.939835595507283E+02,  1.480925455293022E+08,  3.892422550134055E-01,
2460002.500000000, A.D. 2023-Feb-27 00:00:00.0000, -1.371483676026424E+08,  5.596203468165386E+07, -2.366898230906576E+03,  4.940964148672728E+02,  1.481263787020474E+08,  3.939910722832630E-01,
2460003.500000000, A.D. 2023-Feb-28 00:00:00.0000, -1.381406956327689E+08,  5.356045622283510E+07, -2.314911107584834E+03,  4.942106872336883E+02,  1.481606366956566E+08,  3.990698667945411E-01,
2460004.500000000, A.D. 2023-Mar-01 00:00:00.0000, -1.390908916636989E+08,  5.114278571637648E+07, -2.248861826263368E+03,  4.943264661769628E+02,  1.481953463496455E+08,  4.044394007990896E-01,
2460005.500000000, A.D. 2023-Mar-02 00:00:00.0000, -1.399987441109166E+08,  4.870977281880465E+07, -2.166110696762800E+03,  4.944438295920637E+02,  1.482305310163379E+08,  4.100586587290874E-01,
2460006.500000000, A.D. 2023-Mar-03 00:00:00.0000, -1.408640532648540E+08,  4.626216234810229E+07, -2.064744963236153E+03,  4.945628434889528E+02,  1.482662104850225E+08,  4.158861801770319E-01,
2460007.500000000, A.D. 2023-Mar-04 00:00:00.0000, -1.416866304883500E+08,  4.380069468326762E+07, -1.943578885449097E+03,  4.946835617749144E+02,  1.483024009166964E+08,  4.218791583597045E-01,
2460008.500000000, A.D. 2023-Mar-05 00:00:00.0000, -1.424662974004376E+08,  4.132610597032928E+07, -1.802167498342693E+03,  4.948060255820681E+02,  1.483391146424591E+08,  4.279913449258988E-01,
2460009.500000000, A.D. 2023-Mar-06 00:00:00.0000, -1.432028849174848E+08,  3.883912826833636E+07, -1.640831003990024E+03,  4.949302619258733E+02,  1.483763597613414E+08,  4.341706345332265E-01,
2460010.500000000, A.D. 2023-Mar-07 00:00:00.0000, -1.438962321099665E+08,  3.634048979278947E+07, -1.460680406155065E+03,  4.950562817090189E+02,  1.484141395418872E+08,  4.403570430106862E-01,
2460011.500000000, A.D. 2023-Mar-08 00:00:00.0000, -1.445461849131112E+08,  3.383091540431153E+07, -1.263631502546370E+03,  4.951840772663475E+02,  1.484524516861402E+08,  4.464816161999878E-01,
2460012.500000000, A.D. 2023-Mar-09 00:00:00.0000, -1.451525947934523E+08,  3.131112745178729E+07, -1.052393843734637E+03,  4.953136197690170E+02,  1.484912875514310E+08,  4.524665715467759E-01,
2460013.500000000, A.D. 2023-Mar-10 00:00:00.0000, -1.457153175103146E+08,  2.878184702066337E+07, -8.304236518517137E+02,  4.954448568524355E+02,  1.485306314392498E+08,  4.582266876838659E-01,
2460014.500000000, A.D. 2023-Mar-11 00:00:00.0000, -1.462342121150874E+08,  2.624379557493768E+07, -6.018340951483697E+02,  4.955777107974366E+02,  1.485704600499766E+08,  4.636716979501418E-01,
2460015.500000000, A.D. 2023-Mar-12 00:00:00.0000, -1.467091403069506E+08,  2.369769693557557E+07, -3.712609839085490E+02,  4.957120775031673E+02,  1.486107421749610E+08,  4.687093356249848E-01,
2460016.500000000, A.D. 2023-Mar-13 00:00:00.0000, -1.471399662309138E+08,  2.114427952229345E+07, -1.436848689178005E+02,  4.958478264021132E+02,  1.486514386710468E+08,  4.732488163228669E-01,
2460017.500000000, A.D. 2023-Mar-14 00:00:00.0000, -1.475265567900000E+08,  1.858427879610950E+07,  7.578946004621685E+01,  4.959848014550424E+02,  1.486925027588492E+08,  4.772049147652402E-01,
2460018.500000000, A.D. 2023-Mar-15 00:00:00.0000, -1.478687825692304E+08,  1.601843985060159E+07,  2.821971068540588E+02,  4.961228234745479E+02,  1.487338807193348E+08,  4.805032394786616E-01,
2460019.500000000, A.D. 2023-Mar-16 00:00:00.0000, -1.481665195321203E+08,  1.344752006732288E+07,  4.710225869007409E+02,  4.962616942412089E+02,  1.487755131278165E+08,  4.830875265149225E-01,
2460020.500000000, A.D. 2023-Mar-17 00:00:00.0000, -1.484196517094876E+08,  1.087229163340192E+07,  6.385506441853940E+02,  4.964012030743704E+02,  1.488173368238226E+08,  4.849293680603720E-01,
2460021.500000000, A.D. 2023-Mar-18 00:00:00.0000, -1.486280750727092E+08,  8.293543509286717E+06,  7.822370334458537E+02,  4.965411364690207E+02,  1.488592878001611E+08,  4.860394410576578E-01,
2460022.500000000, A.D. 2023-Mar-19 00:00:00.0000, -1.487917025708406E+08,  5.712082200850855E+06,  9.010493908636272E+02,  4.966812908411022E+02,  1.489013050238669E+08,  4.864771425182452E-01,
2460023.500000000, A.D. 2023-Mar-20 00:00:00.0000, -1.489104698755766E+08,  3.128730600868176E+06,  9.956991784197744E+02,  4.968214872334482E+02,  1.489433348449310E+08,  4.863536623507310E-01,
2460024.500000000, A.D. 2023-Mar-21 00:00:00.0000, -1.489843408482211E+08,  5.443244243558558E+05,  1.068677916831977E+03,  4.969615853774827E+02,  1.489853352118924E+08,  4.858238908706515E-01,
2460025.500000000, A.D. 2023-Mar-22 00:00:00.0000, -1.490133114380463E+08, -2.040293569454245E+06,  1.124045501701417E+03,  4.971014936611047E+02,  1.490272786601340E+08,  4.850664766460238E-01,
2460026.500000000, A.D. 2023-Mar-23 00:00:00.0000, -1.489974109649276E+08, -4.624280555691449E+06,  1.166992674963316E+03,  4.972411722086718E+02,  1.490691532352390E+08,  4.842572966974477E-01,
2460027.500000000, A.D. 2023-Mar-24 00:00:00.0000, -1.489367005357467E+08, -7.206800325768847E+06,  1.203277293410152E+03,  4.973806284435593E+02,  1.491109611626793E+08,  4.835453686287218E-01,
2460028.500000000, A.D. 2023-Mar-25 00:00:00.0000, -1.488312692740244E+08, -9.787028357654285E+06,  1.238668367308099E+03,  4.975199070202478E+02,  1.491527158295316E+08,  4.830387248968112E-01,
2460029.500000000, A.D. 2023-Mar-26 00:00:00.0000, -1.486812295797899E+08, -1.236415467455933E+07,  1.278505860398524E+03,  4.976590774429508E+02,  1.491944380726346E+08,  4.828023289420630E-01,
2460030.500000000, A.D. 2023-Mar-27 00:00:00.0000, -1.484867125786353E+08, -1.493738467750293E+07,  1.327422231837176E+03,  4.977982224899841E+02,  1.492361527083032E+08,  4.828649609329905E-01,
2460031.500000000, A.D. 2023-Mar-28 00:00:00.0000, -1.482478644654080E+08, -1.750593860804110E+07,  1.389212913746014E+03,  4.979374293020871E+02,  1.492778858606739E+08,  4.832299782568185E-01,
2460032.500000000, A.D. 2023-Mar-29 00:00:00.0000, -1.479648439371568E+08, -2.006905037497470E+07,  1.466810721659102E+03,  4.980767835986090E+02,  1.493196632277611E+08,  4.838857112709651E-01,
2460033.500000000, A.D. 2023-Mar-30 00:00:00.0000, -1.476378205576179E+08, -2.262596630676583E+07,  1.562313928942196E+03,  4.982163665391653E+02,  1.493615091406053E+08,  4.848132025864161E-01,
2460034.500000000, A.D. 2023-Mar-31 00:00:00.0000, -1.472669737403861E+08, -2.517594414686353E+07,  1.677028100255877E+03,  4.983562533412437E+02,  1.494034461488422E+08,  4.859906438721824E-01,
2460035.500000000, A.D. 2023-Apr-01 00:00:00.0000, -1.468524920221612E+08, -2.771825239756944E+07,  1.811496866581962E+03,  4.984965127265886E+02,  1.494454948547323E+08,  4.873947755682418E-01,
2460036.500000000, A.D. 2023-Apr-02 00:00:00.0000, -1.463945723515214E+08, -3.025216996908755E+07,  1.965510835284367E+03,  4.986372064048475E+02,  1.494876737583626E+08,  4.889998581252417E-01,
2460037.500000000, A.D. 2023-Apr-03 00:00:00.0000, -1.458934191994606E+08, -3.277698599493625E+07,  2.138095209827647E+03,  4.987783879939055E+02,  1.495299989339706E+08,  4.907749111701097E-01,
2460038.500000000, A.D. 2023-Apr-04 00:00:00.0000, -1.453492433896990E+08, -3.529199961725364E+07,  2.327485807908699E+03,  4.989201009845840E+02,  1.495724834197766E+08,  4.926799766469118E-01,
2460039.500000000, A.D. 2023-Apr-05 00:00:00.0000, -1.447622606483364E+08, -3.779651951953595E+07,  2.531110393438488E+03,  4.990623755910310E+02,  1.496151362737543E+08,  4.946622809444584E-01,
2460040.500000000, A.D. 2023-Apr-06 00:00:00.0000, -1.441326899822130E+08, -4.028986299590866E+07,  2.745597027691081E+03,  4.992052246004572E+02,  1.496579613294131E+08,  4.966533035473837E-01,
2460041.500000000, A.D. 2023-Apr-07 00:00:00.0000, -1.434607521006482E+08, -4.277135440604861E+07,  2.966831997748464E+03,  4.993486386323609E+02,  1.497009557745492E+08,  4.985677675626466E-01,
2460042.500000000, A.D. 2023-Apr-08 00:00:00.0000, -1.427466681696415E+08, -4.524032297604124E+07,  3.190085220081732E+03,  4.994925814795670E+02,  1.497441087545246E+08,  5.003053026016185E-01,
2460043.500000000, A.D. 2023-Apr-09 00:00:00.0000, -1.419906592005015E+08, -4.769610004962234E+07,  3.410210652515292E+03,  4.996369863437292E+02,  1.497874002436990E+08,  5.017549601343674E-01,
2460044.500000000, A.D. 2023-Apr-10 00:00:00.0000, -1.411929463109696E+08, -5.013801603107395E+07,  3.621915474858135E+03,  4.997817537282505E+02,  1.498308004137428E+08,  5.028020596965189E-01,
