jdtdb,calendar,x,y,z,lt,rg,rr
2458861.500000000,A.D. 2020-Jan-13 00:00:00.0000,9.949016684975326E+07,4.281010499781967E+07,-5.153874021187799E+06,3.616911761588991E+02,1.084322867375873E+08,-2.242947282488685E-01
2458862.500000000,A.D. 2020-Jan-14 00:00:00.0000,9.824582378890592E+07,4.555932883697438E+07,-5.044343254824158E+06,3.616262451048528E+02,1.084128208972943E+08,-2.262743825567229E-01
2458863.500000000,A.D. 2020-Jan-15 00:00:00.0000,9.692509973786823E+07,4.827313264270744E+07,-4.930890775897186E+06,3.615607687083957E+02,1.083931915674594E+08,-2.280789308984060E-01
2458864.500000000,A.D. 2020-Jan-16 00:00:00.0000,9.552898055410399E+07,5.094938619722208E+07,-4.813602705334352E+06,3.614947976685365E+02,1.083734139472632E+08,-2.297067743669594E-01
2458865.500000000,A.D. 2020-Jan-17 00:00:00.0000,9.405851155567192E+07,5.358598603681290E+07,-4.692568228261055E+06,3.614283831259485E+02,1.083535033682938E+08,-2.311564471612131E-01
2458866.500000000,A.D. 2020-Jan-18 00:00:00.0000,9.251479684858422E+07,5.618085712705640E+07,-4.567879532199204E+06,3.613615766243579E+02,1.083334752829716E+08,-2.324266183303830E-01
2458867.500000000,A.D. 2020-Jan-19 00:00:00.0000,9.089899860646607E+07,5.873195452382587E+07,-4.439631742707714E+06,3.612944300714403E+02,1.083133452528262E+08,-2.335160934113181E-01
2458868.500000000,A.D. 2020-Jan-20 00:00:00.0000,8.921233630262871E+07,6.123726501874604E+07,-4.307922856490798E+06,3.612269956992592E+02,1.082931289366363E+08,-2.344238159828313E-01
2458869.500000000,A.D. 2020-Jan-21 00:00:00.0000,8.745608589471464E+07,6.369480876767728E+07,-4.172853672002189E+06,3.611593260242697E+02,1.082728420784392E+08,-2.351488691253751E-01
2458870.500000000,A.D. 2020-Jan-22 00:00:00.0000,8.563157896211518E+07,6.610264090081102E+07,-4.034527717576638E+06,3.610914738069155E+02,1.082525004954178E+08,-2.356904767847922E-01
2458871.500000000,A.D. 2020-Jan-23 00:00:00.0000,8.374020179640523E+07,6.845885311294943E+07,-3.893051177122127E+06,3.610234920108473E+02,1.082321200656753E+08,-2.360480050355455E-01
2458872.500000000,A.D. 2020-Jan-24 00:00:00.0000,8.178339444508506E+07,7.076157523253277E+07,-3.748532813409436E+06,3.609554337617914E+02,1.082117167159036E+08,-2.362209632394218E-01
2458873.500000000,A.D. 2020-Jan-25 00:00:00.0000,7.976264970896678E+07,7.300897676797047E+07,-3.601083888998184E+06,3.608873523061004E+02,1.081913064089578E+08,-2.362090050959093E-01
