jdtdb,calendar,x,y,z,lt,rg,rr
2459410.500000000,A.D. 2021-Jul-15 00:00:00.0000,-2.293979992649759E+08,9.710128966181013E+07,7.662044932012893E+06,8.313097835328945E+02,2.492204033647743E+08,-3.412890253556635E-02
2459411.500000000,A.D. 2021-Jul-16 00:00:00.0000,-2.301284565080062E+08,9.534905988419706E+07,7.643242108921409E+06,8.312974659508069E+02,2.492167106465637E+08,-5.135036062818935E-02
2459412.500000000,A.D. 2021-Jul-17 00:00:00.0000,-2.308441850208936E+08,9.359072793108243E+07,7.623950086238690E+06,8.312801854591138E+02,2.492115300854836E+08,-6.856953629868545E-02
2459413.500000000,A.D. 2021-Jul-18 00:00:00.0000,-2.315451380741555E+08,9.182640596868697E+07,7.604170067698564E+06,8.312579428315555E+02,2.492048619134955E+08,-8.578566021860876E-02
2459414.500000000,A.D. 2021-Jul-19 00:00:00.0000,-2.322312696120244E+08,9.005620645558840E+07,7.583903279643171E+06,8.312307390680276E+02,2.491967064303606E+08,-1.029979415486297E-01
2459415.500000000,A.D. 2021-Jul-20 00:00:00.0000,-2.329025342530763E+08,8.828024214180824E+07,7.563150971003424E+06,8.311985753944325E+02,2.491870640035952E+08,-1.202055732537295E-01
2459416.500000000,A.D. 2021-Jul-21 00:00:00.0000,-2.335588872910522E+08,8.649862606778041E+07,7.541914413316224E+06,8.311614532628078E+02,2.491759350685092E+08,-1.374077522798207E-01
2459417.500000000,A.D. 2021-Jul-22 00:00:00.0000,-2.342002846958569E+08,8.471147156344320E+07,7.520194900788095E+06,8.311193743519913E+02,2.491633201284056E+08,-1.546036910965574E-01
2459418.500000000,A.D. 2021-Jul-23 00:00:00.0000,-2.348266831145742E+08,8.291889224752310E+07,7.497993750337765E+06,8.310723405683772E+02,2.491492197548069E+08,-1.717926134051511E-01
2459419.500000000,A.D. 2021-Jul-24 00:00:00.0000,-2.354380398724257E+08,8.112100202682517E+07,7.475312301571280E+06,8.310203540462934E+02,2.491336345875685E+08,-1.889737430921465E-01
2459420.500000000,A.D. 2021-Jul-25 00:00:00.0000,-2.360343129738264E+08,7.931791509536928E+07,7.452151916748296E+06,8.309634171483085E+02,2.491165653349707E+08,-2.061462948313835E-01
2459421.500000000,A.D. 2021-Jul-26 00:00:00.0000,-2.366154611037137E+08,7.750974593343462E+07,7.428513980832163E+06,8.309015324661447E+02,2.490980127739923E+08,-2.233094690609626E-01
2459422.500000000,A.D. 2021-Jul-27 00:00:00.0000,-2.371814436290822E+08,7.569660930664869E+07,7.404399901609894E+06,8.308347028221356E+02,2.490779777507475E+08,-2.404624543227893E-01
2459423.500000000,A.D. 2021-Jul-28 00:00:00.0000,-2.377322206004672E+08,7.387862026510057E+07,7.379811109767340E+06,8.307629312703838E+02,2.490564611808334E+08,-2.576044337850149E-01
2459424.500000000,A.D. 2021-Jul-29 00:00:00.0000,-2.382677527532736E+08,7.205589414232828E+07,7.354749058865402E+06,8.306862210971345E+02,2.490334640494415E+08,-2.747345908585853E-01
2459425.500000000,A.D. 2021-Jul-30 00:00:00.0000,-2.387880015091117E+08,7.022854655412595E+07,7.329215225289900E+06,8.306045758208394E+02,2.490089874113768E+08,-2.918521164163931E-01
2459426.500000000,A.D. 2021-Jul-31 00:00:00.0000,-2.392929289772843E+08,6.839669339733157E+07,7.303211108258832E+06,8.305179991925658E+02,2.489830323911813E+08,-3.089562152240690E-01
2459427.500000000,A.D. 2021-Aug-01 00:00:00.0000,-2.397824979563479E+08,6.656045084880226E+07,7.276738229871530E+06,8.304264951966927E+02,2.489556001833416E+08,-3.260460995128668E-01
2459428.500000000,A.D. 2021-Aug-02 00:00:00.0000,-2.402566719355962E+08,6.471993536452974E+07,7.249798135128278E+06,8.303300680513274E+02,2.489266920524147E+08,-3.431209690002542E-01
2459429.500000000,A.D. 2021-Aug-03 00:00:00.0000,-2.407154150964898E+08,6.287526367865549E+07,7.222392391908899E+06,8.302287222082830E+02,2.488963093330203E+08,-3.601799998471790E-01
2459430.500000000,A.D. 2021-Aug-04 00:00:00.0000,-2.411586923141805E+08,6.102655280228760E+07,7.194522590966325E+06,8.301224623530383E+02,2.488644534298298E+08,-3.772223581541559E-01
2459431.500000000,A.D. 2021-Aug-05 00:00:00.0000,-2.415864691591871E+08,5.917392002231708E+07,7.166190345969699E+06,8.300112934050596E+02,2.488311258176619E+08,-3.942472200206205E-01
2459432.500000000,A.D. 2021-Aug-06 00:00:00.0000,-2.419987118990909E+08,5.731748290043667E+07,7.137397293552361E+06,8.298952205182137E+02,2.487963280416074E+08,-4.112537763696255E-01
2459433.500000000,A.D. 2021-Aug-07 00:00:00.0000,-2.423953875001170E+08,5.545735927229040E+07,7.108145093296017E+06,8.297742490807392E+02,2.487600617170191E+08,-4.282412258222931E-01
2459434.500000000,A.D. 2021-Aug-08 00:00:00.0000,-2.427764636286726E+08,5.359366724655455E+07,7.078435427665792E+06,8.296483847148378E+02,2.487223285293908E+08,-4.452087681518812E-01
2459435.500000000,A.D. 2021-Aug-09 00:00:00.0000,-2.431419086530581E+08,5.172652520393241E+07,7.048270001992088E+06,8.295176332765941E+02,2.486831302343327E+08,-4.621555995304448E-01
2459436.500000000,A.D. 2021-Aug-10 00:00:00.0000,-2.434916916454363E+08,4.985605179622161E+07,7.017650544550668E+06,8.293820008566330E+02,2.486424686577681E+08,-4.790809059877089E-01
2459437.500000000,A.D. 2021-Aug-11 00:00:00.0000,-2.438257823838846E+08,4.798236594550932E+07,6.986578806666069E+06,8.292414937809663E+02,2.486003456961876E+08,-4.959838610051555E-01
2459438.500000000,A.D. 2021-Aug-12 00:00:00.0000,-2.441441513543415E+08,4.610558684334967E+07,6.955056562736230E+06,8.290961186112841E+02,2.485567633167364E+08,-5.128636311209607E-01
2459439.500000000,A.D. 2021-Aug-13 00:00:00.0000,-2.444467697525083E+08,4.422583394978273E+07,6.923085610193729E+06,8.289458821448094E+02,2.485117235571707E+08,-5.297193859493575E-01
2459440.500000000,A.D. 2021-Aug-14 00:00:00.0000,-2.447336094859067E+08,4.234322699226755E+07,6.890667769500379E+06,8.287907914144453E+02,2.484652285259019E+08,-5.465503082107236E-01
2459441.500000000,A.D. 2021-Aug-15 00:00:00.0000,-2.450046431761229E+08,4.045788596473975E+07,6.857804884208297E+06,8.286308536894535E+02,2.484172804021996E+08,-5.633555953459191E-01
2459442.500000000,A.D. 2021-Aug-16 00:00:00.0000,-2.452598441610767E+08,3.856993112686064E+07,6.824498821021659E+06,8.284660764761391E+02,2.483678814363977E+08,-5.801344458662780E-01
2459443.500000000,A.D. 2021-Aug-17 00:00:00.0000,-2.454991864972447E+08,3.667948300326669E+07,6.790751469812172E+06,8.282964675181730E+02,2.483170339499902E+08,-5.968860395726583E-01
2459444.500000000,A.D. 2021-Aug-18 00:00:00.0000,-2.457226449619686E+08,3.478666238261217E+07,6.756564743630817E+06,8.281220347968856E+02,2.482647403357199E+08,-6.136095341171141E-01
2459445.500000000,A.D. 2021-Aug-19 00:00:00.0000,-2.459301950559700E+08,3.289159031645745E+07,6.721940578772834E+06,8.279427865319980E+02,2.482110030577970E+08,-6.303040820737500E-01
2459446.500000000,A.D. 2021-Aug-20 00:00:00.0000,-2.461218130059867E+08,3.099438811823794E+07,6.686880934875721E+06,8.277587311826345E+02,2.481558246522032E+08,-6.469688453339195E-01
2459447.500000000,A.D. 2021-Aug-21 00:00:00.0000,-2.462974757673471E+08,2.909517736237979E+07,6.651387794972334E+06,8.275698774480104E+02,2.480992077268978E+08,-6.636029940065271E-01
2459448.500000000,A.D. 2021-Aug-22 00:00:00.0000,-2.464571610264480E+08,2.719407988338401E+07,6.615463165470555E+06,8.273762342675791E+02,2.480411549618613E+08,-6.802057014064601E-01
2459449.500000000,A.D. 2021-Aug-23 00:00:00.0000,-2.466008472033120E+08,2.529121777476029E+07,6.579109076129975E+06,8.271778108211931E+02,2.479816691091445E+08,-6.967761432080474E-01
2459450.500000000,A.D. 2021-Aug-24 00:00:00.0000,-2.467285134543892E+08,2.338671338793242E+07,6.542327580122483E+06,8.269746165298926E+02,2.479207529931039E+08,-7.133134927312433E-01
2459451.500000000,A.D. 2021-Aug-25 00:00:00.0000,-2.468401396755438E+08,2.148068933126168E+07,6.505120754161965E+06,8.267666610571695E+02,2.478584095107817E+08,-7.298169093968473E-01
2459452.500000000,A.D. 2021-Aug-26 00:00:00.0000,-2.469357065050104E+08,1.957326846910733E+07,6.467490698599033E+06,8.265539543099407E+02,2.477946416321968E+08,-7.462855345489071E-01
2459453.500000000,A.D. 2021-Aug-27 00:00:00.0000,-2.470151953262542E+08,1.766457392072729E+07,6.429439537430889E+06,8.263365064389451E+02,2.477294524004641E+08,-7.627185016028722E-01
2459454.500000000,A.D. 2021-Aug-28 00:00:00.0000,-2.470785882708943E+08,1.575472905899693E+07,6.390969418296620E+06,8.261143278391202E+02,2.476628449319077E+08,-7.791149509957552E-01
2459455.500000000,A.D. 2021-Aug-29 00:00:00.0000,-2.471258682218224E+08,1.384385750913817E+07,6.352082512534374E+06,8.258874291504682E+02,2.475948224163197E+08,-7.954740385826080E-01
2459456.500000000,A.D. 2021-Aug-30 00:00:00.0000,-2.471570188164146E+08,1.193208314762333E+07,6.312781015269961E+06,8.256558212590921E+02,2.475253881172719E+08,-8.117949304412063E-01
2459457.500000000,A.D. 2021-Aug-31 00:00:00.0000,-2.471720244496909E+08,1.001953010116862E+07,6.273067145463891E+06,8.254195152978580E+02,2.474545453723134E+08,-8.280767863922928E-01
2459458.500000000,A.D. 2021-Sep-01 00:00:00.0000,-2.471708702774777E+08,8.106322745587256E+06,6.232943145925382E+06,8.251785226468279E+02,2.473822975931012E+08,-8.443187455877472E-01
2459459.500000000,A.D. 2021-Sep-02 00:00:00.0000,-2.471535422197571E+08,6.192585704423506E+06,6.192411283368438E+06,8.249328549340909E+02,2.473086482656485E+08,-8.605199295716276E-01
2459460.500000000,A.D. 2021-Sep-03 00:00:00.0000,-2.471200269642155E+08,4.278443847538269E+06,6.151473848527916E+06,8.246825240370816E+02,2.472336009507208E+08,-8.766794577100598E-01
2459461.500000000,A.D. 2021-Sep-04 00:00:00.0000,-2.470703119698021E+08,2.364022289815670E+06,6.110133156262424E+06,8.244275420837562E+02,2.471571592841877E+08,-8.927964547650328E-01
2459462.500000000,A.D. 2021-Sep-05 00:00:00.0000,-2.470043854701660E+08,4.494463899074353E+05,6.068391545578612E+06,8.241679214531545E+02,2.470793269771921E+08,-9.088700488453296E-01
2459463.500000000,A.D. 2021-Sep-06 00:00:00.0000,-2.469222364770754E+08,-1.465158251166762E+06,6.026251379609426E+06,8.239036747756859E+02,2.470001078162355E+08,-9.248993720636214E-01
2459464.500000000,A.D. 2021-Sep-07 00:00:00.0000,-2.468238547840228E+08,-3.379665791539955E+06,5.983715045642062E+06,8.236348149338464E+02,2.469195056633929E+08,-9.408835623544315E-01
2459465.500000000,A.D. 2021-Sep-08 00:00:00.0000,-2.467092309700641E+08,-5.293950149951710E+06,5.940784955233338E+06,8.233613550635288E+02,2.468375244567060E+08,-9.568217537113110E-01
2459466.500000000,A.D. 2021-Sep-09 00:00:00.0000,-2.465783564037256E+08,-7.207885007099385E+06,5.897463544341971E+06,8.230833085553468E+02,2.467541682105798E+08,-9.727130601088400E-01
2459467.500000000,A.D. 2021-Sep-10 00:00:00.0000,-2.464312232468306E+08,-9.121343807089930E+06,5.853753273391622E+06,8.228006890554698E+02,2.466694410160330E+08,-9.885565747255169E-01
2459468.500000000,A.D. 2021-Sep-11 00:00:00.0000,-2.462678244583116E+08,-1.103419975913326E+07,5.809656627279788E+06,8.225135104662176E+02,2.465833470408761E+08,-1.004351386596039E+00
2459469.500000000,A.D. 2021-Sep-12 00:00:00.0000,-2.460881537981754E+08,-1.294632583935130E+07,5.765176115420026E+06,8.222217869470028E+02,2.464958905299942E+08,-1.020096596393784E+00
2459470.500000000,A.D. 2021-Sep-13 00:00:00.0000,-2.458922058316245E+08,-1.485759479247901E+07,5.720314271837888E+06,8.219255329155899E+02,2.464070758057245E+08,-1.035791318769950E+00
2459471.500000000,A.D. 2021-Sep-14 00:00:00.0000,-2.456799759331680E+08,-1.676787913342556E+07,5.675073655249574E+06,8.216247630490843E+02,2.463169072681526E+08,-1.051434672134154E+00
2459472.500000000,A.D. 2021-Sep-15 00:00:00.0000,-2.454514602906726E+08,-1.867705114889284E+07,5.629456849085946E+06,8.213194922844953E+02,2.462253893952809E+08,-1.067025764578103E+00
2459473.500000000,A.D. 2021-Sep-16 00:00:00.0000,-2.452066559095262E+08,-2.058498289921438E+07,5.583466461526182E+06,8.210097358194988E+02,2.461325267432582E+08,-1.082563685777990E+00
2459474.500000000,A.D. 2021-Sep-17 00:00:00.0000,-2.449455606170433E+08,-2.249154622034827E+07,5.537105125605661E+06,8.206955091138501E+02,2.460383239468025E+08,-1.098047511716469E+00
2459475.500000000,A.D. 2021-Sep-18 00:00:00.0000,-2.446681730669875E+08,-2.439661272583420E+07,5.490375499353987E+06,8.203768278909748E+02,2.459427857196783E+08,-1.113476314895483E+00
2459476.500000000,A.D. 2021-Sep-19 00:00:00.0000,-2.443744927439974E+08,-2.630005380868211E+07,5.443280265869727E+06,8.200537081390013E+02,2.458459168550057E+08,-1.128849168259235E+00
2459477.500000000,A.D. 2021-Sep-20 00:00:00.0000,-2.440645199679146E+08,-2.820174064336100E+07,5.395822133316678E+06,8.197261661112647E+02,2.457477222254123E+08,-1.144165147196948E+00
2459478.500000000,A.D. 2021-Sep-21 00:00:00.0000,-2.437382558982085E+08,-3.010154418797193E+07,5.348003834925590E+06,8.193942183269860E+02,2.456482067832358E+08,-1.159423335127312E+00
2459479.500000000,A.D. 2021-Sep-22 00:00:00.0000,-2.433957025386359E+08,-3.199933518645645E+07,5.299828129076507E+06,8.190578815725476E+02,2.455473755609069E+08,-1.174622822571793E+00
2459480.500000000,A.D. 2021-Sep-23 00:00:00.0000,-2.430368627420475E+08,-3.389498417069073E+07,5.251297799435657E+06,8.187171729029847E+02,2.454452336713968E+08,-1.189762690415831E+00
2459481.500000000,A.D. 2021-Sep-24 00:00:00.0000,-2.426617402151664E+08,-3.578836146258523E+07,5.202415655058779E+06,8.183721096431485E+02,2.453417863085650E+08,-1.204841993828945E+00
2459482.500000000,A.D. 2021-Sep-25 00:00:00.0000,-2.422703395233124E+08,-3.767933717642316E+07,5.153184530426921E+06,8.180227093885507E+02,2.452370387474133E+08,-1.219859768966099E+00
2459483.500000000,A.D. 2021-Sep-26 00:00:00.0000,-2.418626660952117E+08,-3.956778122144086E+07,5.103607285476778E+06,8.176689900063980E+02,2.451309963443955E+08,-1.234815053786514E+00
2459484.500000000,A.D. 2021-Sep-27 00:00:00.0000,-2.414387262279779E+08,-4.145356330441770E+07,5.053686805683965E+06,8.173109696370002E+02,2.450236645378397E+08,-1.249706899430610E+00
2459485.500000000,A.D. 2021-Sep-28 00:00:00.0000,-2.409985270921478E+08,-4.333655293212707E+07,5.003426002160659E+06,8.169486666950643E+02,2.449150488483360E+08,-1.264534366011351E+00
2459486.500000000,A.D. 2021-Sep-29 00:00:00.0000,-2.405420767366363E+08,-4.521661941376869E+07,4.952827811698500E+06,8.165820998704659E+02,2.448051548789685E+08,-1.279296512456296E+00
2459487.500000000,A.D. 2021-Sep-30 00:00:00.0000,-2.400693840936992E+08,-4.709363186358913E+07,4.901895196779804E+06,8.162112881289071E+02,2.446939883155113E+08,-1.293992387852198E+00
2459488.500000000,A.D. 2021-Oct-01 00:00:00.0000,-2.395804589841034E+08,-4.896745920372005E+07,4.850631145646883E+06,8.158362507131619E+02,2.445815549268031E+08,-1.308621026442929E+00
2459489.500000000,A.D. 2021-Oct-02 00:00:00.0000,-2.390753121225069E+08,-5.083797016707852E+07,4.799038672442548E+06,8.154570071448377E+02,2.444678605652744E+08,-1.323181449264754E+00
2459490.500000000,A.D. 2021-Oct-03 00:00:00.0000,-2.385539551228229E+08,-5.270503330022269E+07,4.747120817327036E+06,8.150735772258167E+02,2.443529111673804E+08,-1.337672670085606E+00
2459491.500000000,A.D. 2021-Oct-04 00:00:00.0000,-2.380164005034312E+08,-5.456851696625918E+07,4.694880646501863E+06,8.146859810389865E+02,2.442367127538191E+08,-1.352093701133590E+00
2459492.500000000,A.D. 2021-Oct-05 00:00:00.0000,-2.374626616923719E+08,-5.642828934794880E+07,4.642321252191037E+06,8.142942389488182E+02,2.441192714297055E+08,-1.366443560909208E+00
2459493.500000000,A.D. 2021-Oct-06 00:00:00.0000,-2.368927530327195E+08,-5.828421845095006E+07,4.589445752676260E+06,8.138983716024128E+02,2.440005933848848E+08,-1.380721280357432E+00
2459494.500000000,A.D. 2021-Oct-07 00:00:00.0000,-2.363066897881434E+08,-6.013617210700174E+07,4.536257292406671E+06,8.134983999308845E+02,2.438806848943469E+08,-1.394925895195419E+00
2459495.500000000,A.D. 2021-Oct-08 00:00:00.0000,-2.357044881484897E+08,-6.198401797702343E+07,4.482759042111814E+06,8.130943451504867E+02,2.437595523185648E+08,-1.409056425009026E+00
2459496.500000000,A.D. 2021-Oct-09 00:00:00.0000,-2.350861652352925E+08,-6.382762355436291E+07,4.428954198856823E+06,8.126862287633624E+02,2.436372021037187E+08,-1.423111862751536E+00
2459497.500000000,A.D. 2021-Oct-10 00:00:00.0000,-2.344517391073035E+08,-6.566685616834126E+07,4.374845986065146E+06,8.122740725583481E+02,2.435136407819375E+08,-1.437091189126446E+00
2459498.500000000,A.D. 2021-Oct-11 00:00:00.0000,-2.338012287661649E+08,-6.750158298793750E+07,4.320437653576322E+06,8.118578986121388E+02,2.433888749716479E+08,-1.450993392375018E+00
2459499.500000000,A.D. 2021-Oct-12 00:00:00.0000,-2.331346541621890E+08,-6.933167102536836E+07,4.265732477742381E+06,8.114377292904637E+02,2.432629113779268E+08,-1.464817472521771E+00
2459500.500000000,A.D. 2021-Oct-13 00:00:00.0000,-2.324520362000919E+08,-7.115698713956106E+07,4.210733761493485E+06,8.110135872487474E+02,2.431357567926994E+08,-1.478562434488109E+00
2459501.500000000,A.D. 2021-Oct-14 00:00:00.0000,-2.317533967446703E+08,-7.297739803972489E+07,4.155444834348295E+06,8.105854954323883E+02,2.430074180948234E+08,-1.492227282491504E+00
2459502.500000000,A.D. 2021-Oct-15 00:00:00.0000,-2.310387586266170E+08,-7.479277028914084E+07,4.099869052446339E+06,8.101534770774196E+02,2.428779022502863E+08,-1.505811015255272E+00
2459503.500000000,A.D. 2021-Oct-16 00:00:00.0000,-2.303081456486199E+08,-7.660297030907151E+07,4.044009798671912E+06,8.097175557119211E+02,2.427472163126287E+08,-1.519312618564648E+00
2459504.500000000,A.D. 2021-Oct-17 00:00:00.0000,-2.295615825916124E+08,-7.840786438265899E+07,3.987870482816886E+06,8.092777551576150E+02,2.426153674234236E+08,-1.532731062039194E+00
2459505.500000000,A.D. 2021-Oct-18 00:00:00.0000,-2.287990952209515E+08,-8.020731865885101E+07,3.931454541673601E+06,8.088340995309520E+02,2.424823628126007E+08,-1.546065304768130E+00
2459506.500000000,A.D. 2021-Oct-19 00:00:00.0000,-2.280207102925344E+08,-8.200119915652128E+07,3.874765439048130E+06,8.083866132439000E+02,2.423482097986841E+08,-1.559314305844215E+00
2459507.500000000,A.D. 2021-Oct-20 00:00:00.0000,-2.272264555590679E+08,-8.378937176883590E+07,3.817806665788654E+06,8.079353210052004E+02,2.422129157891681E+08,-1.572477034526879E+00
2459508.500000000,A.D. 2021-Oct-21 00:00:00.0000,-2.264163597765895E+08,-8.557170226771466E+07,3.760581739891022E+06,8.074802478222379E+02,2.420764882810779E+08,-1.585552471019875E+00
2459509.500000000,A.D. 2021-Oct-22 00:00:00.0000,-2.255904527111112E+08,-8.734805630826196E+07,3.703094206639495E+06,8.070214190029570E+02,2.419389348615444E+08,-1.598539591505407E+00
2459510.500000000,A.D. 2021-Oct-23 00:00:00.0000,-2.247487651452246E+08,-8.911829943331283E+07,3.645347638704311E+06,8.065588601574663E+02,2.418002632082851E+08,-1.611437348064434E+00
2459511.500000000,A.D. 2021-Oct-24 00:00:00.0000,-2.238913288846796E+08,-9.088229707834186E+07,3.587345636187926E+06,8.060925971996842E+02,2.416604810900972E+08,-1.624244666049160E+00
2459512.500000000,A.D. 2021-Oct-25 00:00:00.0000,-2.230181767650499E+08,-9.263991457673144E+07,3.529091826676182E+06,8.056226563494259E+02,2.415195963674837E+08,-1.636960461837202E+00
2459513.500000000,A.D. 2021-Oct-26 00:00:00.0000,-2.221293426584969E+08,-9.439101716513659E+07,3.470589865325313E+06,8.051490641346595E+02,2.413776169933292E+08,-1.649583656850837E+00
2459514.500000000,A.D. 2021-Oct-27 00:00:00.0000,-2.212248614804834E+08,-9.613546998879272E+07,3.411843434935868E+06,8.046718473932618E+02,2.412345510134268E+08,-1.662113176641765E+00
2459515.500000000,A.D. 2021-Oct-28 00:00:00.0000,-2.203047691963302E+08,-9.787313810689700E+07,3.352856245956685E+06,8.041910332741007E+02,2.410904065668024E+08,-1.674547947133370E+00
2459516.500000000,A.D. 2021-Oct-29 00:00:00.0000,-2.193691028277296E+08,-9.960388649824181E+07,3.293632036457106E+06,8.037066492380416E+02,2.409451918860163E+08,-1.686886894977298E+00
2459517.500000000,A.D. 2021-Oct-30 00:00:00.0000,-2.184179004594204E+08,-1.013275800670646E+08,3.234174572161511E+06,8.032187230594812E+02,2.407989152976232E+08,-1.699128942525905E+00
2459518.500000000,A.D. 2021-Oct-31 00:00:00.0000,-2.174512012460281E+08,-1.030440836489477E+08,3.174487646560080E+06,8.027272828281899E+02,2.406515852227243E+08,-1.711272995445466E+00
2459519.500000000,A.D. 2021-Nov-01 00:00:00.0000,-2.164690454188478E+08,-1.047532620167297E+08,3.114575080994032E+06,8.022323569507081E+02,2.405032101773862E+08,-1.723317938896385E+00
2459520.500000000,A.D. 2021-Nov-02 00:00:00.0000,-2.154714742924404E+08,-1.064549798865600E+08,3.054440724641994E+06,8.017339741510885E+02,2.403537987728633E+08,-1.735262648946374E+00
2459521.500000000,A.D. 2021-Nov-03 00:00:00.0000,-2.144585302711918E+08,-1.081491019241998E+08,2.994088454465628E+06,8.012321634716111E+02,2.402033597158121E+08,-1.747106008611670E+00
2459522.500000000,A.D. 2021-Nov-04 00:00:00.0000,-2.134302568560391E+08,-1.098354927514670E+08,2.933522175214455E+06,8.007269542739460E+02,2.400519018086399E+08,-1.758846916278685E+00
2459523.500000000,A.D. 2021-Nov-05 00:00:00.0000,-2.123866986513380E+08,-1.115140169526393E+08,2.872745819494039E+06,8.002183762403943E+02,2.398994339498766E+08,-1.770484279888983E+00
2459524.500000000,A.D. 2021-Nov-06 00:00:00.0000,-2.113279013717033E+08,-1.131845390808267E+08,2.811763347821176E+06,7.997064593746854E+02,2.397459651344141E+08,-1.782016999906428E+00
2459525.500000000,A.D. 2021-Nov-07 00:00:00.0000,-2.102539118487838E+08,-1.148469236645505E+08,2.750578748628989E+06,7.991912340025708E+02,2.395915044536839E+08,-1.793443955169109E+00
2459526.500000000,A.D. 2021-Nov-08 00:00:00.0000,-2.091647780380977E+08,-1.165010352146867E+08,2.689196038265683E+06,7.986727307728636E+02,2.394360610959690E+08,-1.804764006506921E+00
2459527.500000000,A.D. 2021-Nov-09 00:00:00.0000,-2.080605490260109E+08,-1.181467382316230E+08,2.627619261035085E+06,7.981509806589453E+02,2.392796443468556E+08,-1.815976012130149E+00
2459528.500000000,A.D. 2021-Nov-10 00:00:00.0000,-2.069412750367574E+08,-1.197838972123912E+08,2.565852489254072E+06,7.976260149600597E+02,2.391222635896211E+08,-1.827078834674359E+00
2459529.500000000,A.D. 2021-Nov-11 00:00:00.0000,-2.058070074393485E+08,-1.214123766577947E+08,2.503899823258407E+06,7.970978653019437E+02,2.389639283054226E+08,-1.838071339603321E+00
2459530.500000000,A.D. 2021-Nov-12 00:00:00.0000,-2.046577987543903E+08,-1.230320410797455E+08,2.441765391349778E+06,7.965665636372145E+02,2.388046480734139E+08,-1.848952397028496E+00
2459531.500000000,A.D. 2021-Nov-13 00:00:00.0000,-2.034937026610026E+08,-1.246427550088935E+08,2.379453349766538E+06,7.960321422462256E+02,2.386444325710016E+08,-1.859720883608846E+00
2459532.500000000,A.D. 2021-Nov-14 00:00:00.0000,-2.023147740039529E+08,-1.262443830024067E+08,2.316967882742994E+06,7.954946337384864E+02,2.384832915742705E+08,-1.870375671375408E+00
2459533.500000000,A.D. 2021-Nov-15 00:00:00.0000,-2.011210688008612E+08,-1.278367896517943E+08,2.254313202602521E+06,7.949540710540236E+02,2.383212349583923E+08,-1.880915610644537E+00
2459534.500000000,A.D. 2021-Nov-16 00:00:00.0000,-1.999126442492552E+08,-1.294198395908736E+08,2.191493549774684E+06,7.944104874642145E+02,2.381582726978750E+08,-1.891339530183513E+00
2459535.500000000,A.D. 2021-Nov-17 00:00:00.0000,-1.986895587334802E+08,-1.309933975040339E+08,2.128513192727514E+06,7.938639165724095E+02,2.379944148667496E+08,-1.901646255201519E+00
2459536.500000000,A.D. 2021-Nov-18 00:00:00.0000,-1.974518718316741E+08,-1.325573281347699E+08,2.065376427912526E+06,7.933143923149130E+02,2.378296716388641E+08,-1.911834623586874E+00
2459537.500000000,A.D. 2021-Nov-19 00:00:00.0000,-1.961996443228935E+08,-1.341114962942948E+08,2.002087579781100E+06,7.927619489622158E+02,2.376640532882532E+08,-1.921903487711487E+00
2459538.500000000,A.D. 2021-Nov-20 00:00:00.0000,-1.949329381942501E+08,-1.356557668701270E+08,1.938651000818133E+06,7.922066211198653E+02,2.374975701893991E+08,-1.931851703858145E+00
2459539.500000000,A.D. 2021-Nov-21 00:00:00.0000,-1.936518166479303E+08,-1.371900048348056E+08,1.875071071525626E+06,7.916484437288846E+02,2.373302328173570E+08,-1.941678118143688E+00
2459540.500000000,A.D. 2021-Nov-22 00:00:00.0000,-1.923563441081823E+08,-1.387140752549618E+08,1.811352200376347E+06,7.910874520664307E+02,2.371620517479524E+08,-1.951381558665778E+00
2459541.500000000,A.D. 2021-Nov-23 00:00:00.0000,-1.910465862284122E+08,-1.402278433007469E+08,1.747498823801368E+06,7.905236817471002E+02,2.369930376581729E+08,-1.960960840332580E+00
2459542.500000000,A.D. 2021-Nov-24 00:00:00.0000,-1.897226098983487E+08,-1.417311742553796E+08,1.683515406212933E+06,7.899571687243251E+02,2.368232013265861E+08,-1.970414774842909E+00
2459543.500000000,A.D. 2021-Nov-25 00:00:00.0000,-1.883844832511009E+08,-1.432239335246852E+08,1.619406439994857E+06,7.893879492911104E+02,2.366525536335613E+08,-1.979742174801548E+00
2459544.500000000,A.D. 2021-Nov-26 00:00:00.0000,-1.870322756700374E+08,-1.447059866467802E+08,1.555176445418507E+06,7.888160600802264E+02,2.364811055613267E+08,-1.988941856837287E+00
2459545.500000000,A.D. 2021-Nov-27 00:00:00.0000,-1.856660577956305E+08,-1.461771993020749E+08,1.490829970536381E+06,7.882415380645972E+02,2.363088681940861E+08,-1.998012648239091E+00
2459546.500000000,A.D. 2021-Nov-28 00:00:00.0000,-1.842859015324465E+08,-1.476374373235273E+08,1.426371591143236E+06,7.876644205582551E+02,2.361358527183050E+08,-2.006953385269972E+00
2459547.500000000,A.D. 2021-Nov-29 00:00:00.0000,-1.828918800562577E+08,-1.490865667069803E+08,1.361805910809092E+06,7.870847452174290E+02,2.359620704230368E+08,-2.015762894853287E+00
2459548.500000000,A.D. 2021-Nov-30 00:00:00.0000,-1.814840678210610E+08,-1.505244536216008E+08,1.297137560886785E+06,7.865025500412208E+02,2.357875327001256E+08,-2.024439978282258E+00
2459549.500000000,A.D. 2021-Dec-01 00:00:00.0000,-1.800625405658830E+08,-1.519509644206071E+08,1.232371200423054E+06,7.859178733719621E+02,2.356122510443133E+08,-2.032983419544749E+00
